,EVENT_ID,ORIGIN_TIME,STATION,NETWORK,ELON,ELAT,EDEP,PTIME,STIME,PSTIME,PST_ERR,PS_FREQ,SLON,SLAT,SEVL
0,3_52701,2010-05-18T22:08:14.269997Z,NMKA,Z1,-178.2869,-17.805,588.7118,84.73,152.19000244140625,96.9530258178711,0.7808928489685059,5.60910177230835,-174.798004,-20.2596,22.0
1,3_52701,2010-05-18T22:08:14.199997Z,PNGI,Z1,-178.2869,-17.805,588.7118,85.8,154.72000122070312,94.9724578857422,1.5011320114135742,5.497326850891113,-174.350006,-19.8248,18.0
2,3_52701,2010-05-18T22:08:14.250000Z,EUAP,Z1,-178.2869,-17.805,588.7118,90.75,,99.2564468383789,1.8829364776611328,4.352900981903076,-174.912292,-21.442699,158.0
3,3_52701,2010-05-18T22:08:14.290001Z,FOA,Z1,-178.2869,-17.805,588.7118,85.71,,95.38973999023438,1.1598808765411377,3.666245460510254,-174.291794,-19.735701,27.0
4,3_52701,2010-05-18T22:08:14.389999Z,FONI,Z1,-178.2869,-17.805,588.7118,85.61,153.0500030517578,97.13511657714844,0.7807143330574036,7.328408718109131,-174.630798,-20.2796,19.0
5,3_52701,2010-05-18T22:08:14.559998Z,VAVP,Z1,-178.2869,-17.805,588.7118,85.44,153.39999389648438,93.74744415283205,1.308928608894348,4.687158584594727,-173.961395,-18.601999,65.0
6,3_52607,2010-05-22T13:47:14.620003Z,EUAP,Z1,-177.9524,-17.8296,609.0029,90.38,,97.4444351196289,1.1608392000198364,3.4743149280548096,-174.912292,-21.442699,158.0
7,3_52607,2010-05-22T13:47:14.500000Z,TNGA,Z1,-177.9524,-17.8296,609.0029,81.5,,94.94505310058594,0.692307710647583,5.257065296173096,-175.325104,-21.063499,25.0
8,3_52499,2010-05-25T02:12:31.790001Z,FONI,Z1,-178.6336,-21.4199,627.9202,86.21,155.5800018310547,96.44351959228516,1.2363438606262207,6.035134315490723,-174.630798,-20.2796,19.0
9,3_52499,2010-05-25T02:12:31.660004Z,PNGI,Z1,-178.6336,-21.4199,627.9202,89.34,160.07000732421875,97.65364074707033,0.7172332406044006,6.310493469238281,-174.350006,-19.8248,18.0
10,3_52499,2010-05-25T02:12:32.040001Z,VAVP,Z1,-178.6336,-21.4199,627.9202,95.96,173.27999877929688,103.5096664428711,1.057826042175293,7.681699752807617,-173.961395,-18.601999,65.0
11,3_52499,2010-05-25T02:12:31.940002Z,EUAP,Z1,-178.6336,-21.4199,627.9202,83.06,149.88999938964844,91.83096313476562,1.28700590133667,5.38513708114624,-174.912292,-21.442699,158.0
12,3_52499,2010-05-25T02:12:32.099998Z,NMKA,Z1,-178.6336,-21.4199,627.9202,85.9,154.13999938964844,95.2433624267578,0.5231620669364929,5.908267974853516,-174.798004,-20.2596,22.0
13,3_52499,2010-05-25T02:12:31.400002Z,TNGA,Z1,-178.6336,-21.4199,627.9202,81.6,149.30999755859375,94.84402465820312,0.7800296545028687,4.596332550048828,-175.325104,-21.063499,25.0
14,3_52434,2010-06-10T06:48:57.000000Z,VAVP,Z1,-177.4703,-18.2223,614.9154,82.0,147.70999145507812,92.11756134033205,0.9640184044837952,6.245773792266846,-173.961395,-18.601999,65.0
15,3_52434,2010-06-10T06:48:56.639999Z,NMKA,Z1,-177.4703,-18.2223,614.9154,81.36,146.64999389648438,92.62440490722656,0.697668731212616,4.362273216247559,-174.798004,-20.2596,22.0
16,3_52434,2010-06-10T06:48:56.860001Z,PNGI,Z1,-177.4703,-18.2223,614.9154,82.14,147.6300048828125,91.18415832519533,0.700020432472229,4.305065631866455,-174.350006,-19.8248,18.0
17,3_52434,2010-06-10T06:48:56.820000Z,FONI,Z1,-177.4703,-18.2223,614.9154,82.18,147.3699951171875,94.29639434814452,0.6097443699836731,2.9030392169952397,-174.630798,-20.2796,19.0
18,3_52434,2010-06-10T06:48:56.849998Z,TNGA,Z1,-177.4703,-18.2223,614.9154,83.15,150.260009765625,93.17357635498048,0.6241248846054077,4.044801712036133,-175.325104,-21.063499,25.0
19,3_52434,2010-06-10T06:48:56.699997Z,FOA,Z1,-177.4703,-18.2223,614.9154,82.3,147.55999755859375,90.08464050292967,0.6981371641159058,4.882370471954346,-174.291794,-19.735701,27.0
20,3_52410,2010-04-17T01:37:00.129997Z,B03,YL,-177.7245,-20.2965,574.5153,72.87,,82.53990936279297,1.6120778322219849,2.845085382461548,-175.385498,-19.941401,-2015.0
21,3_52410,2010-04-17T01:37:00.949997Z,A03,YL,-177.7245,-20.2965,574.5153,72.05,,85.37395477294922,2.041965246200561,2.3708245754241943,-175.896103,-21.4431,-1955.0
22,3_52410,2010-04-17T01:37:00.980003Z,PNGI,Z1,-177.7245,-20.2965,574.5153,78.02,137.70558166503906,86.60128784179688,0.8588957190513611,3.4144890308380127,-174.350006,-19.8248,18.0
23,3_52410,2010-04-17T01:37:00.449997Z,A11,YL,-177.7245,-20.2965,574.5153,68.55,,76.28541564941406,2.6867964267730717,1.8358154296875,-177.029007,-21.041901,-1990.0
24,3_52410,2010-04-17T01:37:00.959999Z,A05,YL,-177.7245,-20.2965,574.5153,71.04,,86.08350372314453,1.7195496559143066,1.4476864337921145,-176.171005,-21.3521,-2368.0
25,3_53106,2010-06-28T23:55:55.910004Z,EUAP,Z1,-178.5632,-17.4737,516.7885,90.09,,99.04338836669922,1.1590678691864014,3.520630359649658,-174.912292,-21.442699,158.0
26,3_53106,2010-06-28T23:55:56.300003Z,A14W,YL,-178.5632,-17.4737,516.7885,73.7,,87.46797943115234,2.674772024154663,2.1749422550201416,-178.155304,-20.6658,-884.0
27,3_53106,2010-06-28T23:55:56.660004Z,A06W,YL,-178.5632,-17.4737,516.7885,82.34,,90.93675231933594,2.139817714691162,1.999417781829834,-176.321594,-21.303699,-2137.0
28,3_53106,2010-06-28T23:55:56.529999Z,B06,YL,-178.5632,-17.4737,516.7885,75.47,,90.12957763671876,1.9614994525909424,2.397801637649536,-175.8414,-19.792,-2201.0
29,3_53106,2010-06-28T23:55:55.900002Z,A01,YL,-178.5632,-17.4737,516.7885,87.1,,97.65825653076172,1.604863166809082,2.2919585704803467,-175.623505,-21.533899,-1059.0
30,3_53106,2010-06-28T23:55:56.589996Z,TNGA,Z1,-178.5632,-17.4737,516.7885,85.41,,96.14657592773438,1.3373860120773315,4.924826622009277,-175.325104,-21.063499,25.0
31,3_53106,2010-06-28T23:55:56.279999Z,N02W,YL,-178.5632,-17.4737,516.7885,68.72,,77.67339324951172,1.1590678691864014,1.940909504890442,-176.403198,-18.749001,-2717.0
32,3_53106,2010-06-28T23:55:56.169998Z,C15,YL,-178.5632,-17.4737,516.7885,72.83,,83.56657409667969,1.7831813097000122,2.408974885940552,-176.715195,-20.048,-2512.0
33,3_53106,2010-06-28T23:55:55.980003Z,A02W,YL,-178.5632,-17.4737,516.7885,86.02,,97.2915267944336,2.3181357383728027,2.643007755279541,-175.789993,-21.4895,-2015.0
34,3_53603,2010-04-25T18:35:01.400002Z,FONI,Z1,-175.2096,-18.954,213.3315,34.6,61.18000030517578,44.62052917480469,0.7475225925445557,7.093374252319336,-174.630798,-20.2796,19.0
35,3_53603,2010-04-25T18:35:01.169998Z,PNGI,Z1,-175.2096,-18.954,213.3315,32.83,58.18000030517578,42.63584518432617,1.364593744277954,3.2205286026000977,-174.350006,-19.8248,18.0
36,3_53896,2010-05-31T19:39:01.779999Z,A05,YL,-176.7172,-21.1318,268.9547,35.22,,44.16519927978516,0.8841336369514465,2.5599007606506348,-176.171005,-21.3521,-2368.0
37,3_53896,2010-05-31T19:39:01.549999Z,TNGA,Z1,-176.7172,-21.1318,268.9547,39.45,70.73966979980469,50.80647277832031,0.8841336369514465,4.4292168617248535,-175.325104,-21.063499,25.0
38,3_53896,2010-05-31T19:39:01.669998Z,FONI,Z1,-176.7172,-21.1318,268.9547,45.33,79.16000366210938,55.40127944946289,0.8419708609580994,7.679636001586914,-174.630798,-20.2796,19.0
39,3_53896,2010-05-31T19:39:00.980000Z,FOA,Z1,-176.7172,-21.1318,268.9547,50.02,89.51000213623047,61.25865936279297,0.8693737387657166,6.32526969909668,-174.291794,-19.735701,27.0
40,3_53896,2010-05-31T19:39:01.389999Z,B02,YL,-176.7172,-21.1318,268.9547,43.61,,56.1537971496582,1.2846715450286863,1.6321325302124023,-175.190598,-19.9965,-1495.0
41,3_53896,2010-05-31T19:39:01.240002Z,B03,YL,-176.7172,-21.1318,268.9547,41.76,,57.77826690673828,0.7233820557594299,3.542170763015747,-175.385498,-19.941401,-2015.0
42,3_53896,2010-05-31T19:39:00.900002Z,NMKA,Z1,-176.7172,-21.1318,268.9547,45.1,78.81999969482422,55.47657775878906,0.6722002029418945,10.090638160705566,-174.798004,-20.2596,22.0
43,3_53896,2010-05-31T19:39:01.840000Z,PNGI,Z1,-176.7172,-21.1318,268.9547,49.16,86.8499984741211,57.73942947387695,0.8430688977241516,8.617233276367188,-174.350006,-19.8248,18.0
44,3_53896,2010-05-31T19:39:00.939999Z,EUAP,Z1,-176.7172,-21.1318,268.9547,41.06,72.55270385742188,50.07094955444336,0.9635036587715148,5.506711006164551,-174.912292,-21.442699,158.0
45,3_53430,2010-06-29T23:16:27.790001Z,PNGI,Z1,-175.4039,-20.965,108.1399,27.21,47.40999984741211,38.9669189453125,0.7059917449951172,3.813166618347168,-174.350006,-19.8248,18.0
46,3_53430,2010-06-29T23:16:27.969999Z,FOA,Z1,-175.4039,-20.965,108.1399,28.03,49.757789611816406,37.84249877929688,0.8977272510528564,5.4030632972717285,-174.291794,-19.735701,27.0
47,3_53430,2010-06-29T23:16:27.850000Z,B03,YL,-175.4039,-20.965,108.1399,21.15,,29.493492126464844,0.81611567735672,4.785155773162842,-175.385498,-19.941401,-2015.0
48,3_53430,2010-06-29T23:16:27.719999Z,NMKA,Z1,-175.4039,-20.965,108.1399,20.28,35.47999954223633,32.04277038574219,0.5824198722839355,4.650021553039551,-174.798004,-20.2596,22.0
49,3_53814,2010-05-25T20:12:44.330000Z,FONI,Z1,-175.4227,-20.718,119.5916,20.67,36.98999786376953,31.53495407104492,0.5828685760498047,8.074426651000977,-174.630798,-20.2796,19.0
50,3_53814,2010-05-25T20:12:44.100000Z,FOA,Z1,-175.4227,-20.718,119.5916,26.9,47.756568908691406,38.68134307861328,0.5476429462432861,6.731900215148926,-174.291794,-19.735701,27.0
51,3_53814,2010-05-25T20:12:44.320000Z,PNGI,Z1,-175.4227,-20.718,119.5916,25.68,45.30000305175781,35.95973205566406,0.5960882902145386,6.812606334686279,-174.350006,-19.8248,18.0
52,3_53814,2010-05-25T20:12:44.190001Z,NMKA,Z1,-175.4227,-20.718,119.5916,19.81,35.7377815246582,30.887229919433597,0.6258776187896729,7.458255290985107,-174.798004,-20.2596,22.0
53,3_53608,2010-04-27T01:42:56.900000Z,PNGI,Z1,-175.0511,-19.3603,156.0888,24.1,42.20000076293945,35.89533615112305,0.4585757255554199,6.235568046569824,-174.350006,-19.8248,18.0
54,3_53608,2010-04-27T01:42:57.240000Z,VAVP,Z1,-175.0511,-19.3603,156.0888,27.76,48.69000244140625,38.462833404541016,0.6979036927223206,3.4439618587493896,-173.961395,-18.601999,65.0
55,3_53608,2010-04-27T01:42:57.549999Z,EUAP,Z1,-175.0511,-19.3603,156.0888,36.45,62.470062255859375,46.35371398925781,0.9388164281845092,3.721155643463135,-174.912292,-21.442699,158.0
56,3_53608,2010-04-27T01:42:57.410000Z,FONI,Z1,-175.0511,-19.3603,156.0888,25.59,44.52000045776367,36.69694519042969,0.5466600060462952,5.901729583740234,-174.630798,-20.2796,19.0
57,3_53051,2010-07-09T05:05:45.949997Z,VAVP,Z1,-178.2907,-17.8868,533.4644,81.05,149.44000244140625,88.31400299072266,1.7838547229766846,7.442307472229004,-173.961395,-18.601999,65.0
58,3_53051,2010-07-09T05:05:45.660004Z,C17W,YL,-178.2907,-17.8868,533.4644,70.34,,81.42223358154297,3.77396559715271,2.1264898777008057,-177.259796,-20.1308,-2822.0
59,3_52823,2010-05-28T04:04:42.970001Z,FOA,Z1,-177.2644,-19.4531,386.1324,60.03,106.88999938964844,68.5146484375,0.596372663974762,4.797823429107666,-174.291794,-19.735701,27.0
60,3_52823,2010-05-28T04:04:43.009998Z,B03,YL,-177.2644,-19.4531,386.1324,53.99,,62.98703002929688,1.6669970750808716,1.6833068132400513,-175.385498,-19.941401,-2015.0
61,3_52823,2010-05-28T04:04:43.430000Z,EUAP,Z1,-177.2644,-19.4531,386.1324,60.57,107.72999572753906,67.2630386352539,1.332539677619934,2.9919092655181885,-174.912292,-21.442699,158.0
62,3_52823,2010-05-28T04:04:43.099998Z,A01,YL,-177.2644,-19.4531,386.1324,58.9,106.22000122070312,70.01276397705078,1.26767098903656,3.191416025161743,-175.623505,-21.533899,-1059.0
63,3_52823,2010-05-28T04:04:43.090000Z,TNGA,Z1,-177.2644,-19.4531,386.1324,57.91,103.5500030517578,69.53142547607422,0.975817620754242,3.3677077293396,-175.325104,-21.063499,25.0
64,3_52823,2010-05-28T04:04:43.250000Z,PNGI,Z1,-177.2644,-19.4531,386.1324,59.75,106.50999450683594,69.27310943603516,1.058632254600525,6.394276142120361,-174.350006,-19.8248,18.0
65,3_52823,2010-05-28T04:04:43.490002Z,FONI,Z1,-177.2644,-19.4531,386.1324,58.51,104.25999450683594,68.74077606201172,0.7827380895614624,3.188199758529663,-174.630798,-20.2796,19.0
66,3_52823,2010-05-28T04:04:43.330002Z,NMKA,Z1,-177.2644,-19.4531,386.1324,57.67,103.52999877929688,68.18760681152344,1.0453968048095703,2.522639274597168,-174.798004,-20.2596,22.0
67,3_52823,2010-05-28T04:04:43.470001Z,VAVP,Z1,-177.2644,-19.4531,386.1324,63.53,113.8499984741211,71.47083282470703,1.2557142972946167,7.964599132537842,-173.961395,-18.601999,65.0
68,3_52650,2010-07-09T20:36:43.269997Z,FONI,Z1,-178.663,-21.7092,602.4774,85.73,154.93833923339844,96.6050033569336,0.8333333134651184,6.968174934387207,-174.630798,-20.2796,19.0
69,3_52650,2010-07-09T20:36:43.050003Z,EUAP,Z1,-178.663,-21.7092,602.4774,74.95,,82.50704193115234,0.9057539701461792,4.233224391937256,-174.912292,-21.442699,158.0
70,3_53149,2010-06-11T21:38:48.160004Z,TNGA,Z1,-178.2158,-19.637,677.2665,85.84,160.6971435546875,95.34759521484376,0.435663640499115,3.498543262481689,-175.325104,-21.063499,25.0
71,3_53149,2010-06-11T21:38:48.000000Z,C04,YL,-178.2158,-19.637,677.2665,82.0,,92.90171813964844,1.74265456199646,1.833661794662476,-175.9198,-20.183599,-2197.0
72,3_53149,2010-06-11T21:38:47.680000Z,C17W,YL,-178.2158,-19.637,677.2665,78.32,,90.9643783569336,1.829787254333496,2.247126579284668,-177.259796,-20.1308,-2822.0
73,3_53149,2010-06-11T21:38:47.589996Z,A05,YL,-178.2158,-19.637,677.2665,83.41,,94.04219818115234,1.1918976306915283,2.2617578506469727,-176.171005,-21.3521,-2368.0
74,3_53149,2010-06-11T21:38:47.519997Z,B04W,YL,-178.2158,-19.637,677.2665,83.48,,92.98760223388672,0.958459973335266,3.2089173793792725,-175.5345,-19.8918,-2197.0
75,3_53149,2010-06-11T21:38:48.089996Z,C16W,YL,-178.2158,-19.637,677.2665,79.91,,89.7661361694336,1.132725477218628,3.0740559101104736,-176.828903,-20.5704,-2213.0
76,3_53149,2010-06-11T21:38:48.110001Z,B01W,YL,-178.2158,-19.637,677.2665,85.89,,96.6174545288086,1.219858169555664,3.565793991088867,-175.018005,-20.0483,-1723.0
77,3_53149,2010-06-11T21:38:48.440002Z,A07,YL,-178.2158,-19.637,677.2665,82.56,,95.02587890625,1.283582091331482,3.6019387245178223,-176.394302,-21.2743,-2485.0
78,3_53149,2010-06-11T21:38:48.349998Z,B07W,YL,-178.2158,-19.637,677.2665,81.65,,95.33997344970705,1.916919946670532,3.089958429336548,-175.979507,-19.7442,-2623.0
79,3_53149,2010-06-11T21:38:48.029999Z,B14W,YL,-178.2158,-19.637,677.2665,77.97,,87.47760009765625,1.3941235542297363,2.7925612926483154,-177.987701,-19.0427,-2219.0
80,3_53149,2010-06-11T21:38:47.570000Z,A01,YL,-178.2158,-19.637,677.2665,86.43,,93.57818603515624,1.3752665519714355,3.417566537857056,-175.623505,-21.533899,-1059.0
81,3_53149,2010-06-11T21:38:47.690002Z,B03,YL,-178.2158,-19.637,677.2665,84.31,,93.6433334350586,1.3941235542297363,4.814862251281738,-175.385498,-19.941401,-2015.0
82,3_53149,2010-06-11T21:38:47.650002Z,C01W,YL,-178.2158,-19.637,677.2665,85.35,,97.64584350585938,1.3941235542297363,3.922670602798462,-175.220398,-20.5308,-1655.0
83,3_53149,2010-06-11T21:38:48.400002Z,VAVP,Z1,-178.2158,-19.637,677.2665,91.6,166.760009765625,102.45999908447266,0.5784802436828613,5.200446128845215,-173.961395,-18.601999,65.0
84,3_53149,2010-06-11T21:38:48.169998Z,C03W,YL,-178.2158,-19.637,677.2665,83.83,,98.56556701660156,1.829787254333496,3.080095052719116,-175.716705,-20.941401,-2084.0
85,3_53149,2010-06-11T21:38:48.500000Z,EUAP,Z1,-178.2158,-19.637,677.2665,88.5,161.09169006347656,100.2730484008789,1.6555217504501345,3.2089173793792725,-174.912292,-21.442699,158.0
86,3_53149,2010-06-11T21:38:47.919998Z,FOA,Z1,-178.2158,-19.637,677.2665,89.08,161.67999267578125,97.6369400024414,0.562917947769165,4.576944351196289,-174.291794,-19.735701,27.0
87,3_53149,2010-06-11T21:38:47.900002Z,FONI,Z1,-178.2158,-19.637,677.2665,87.1,159.04000854492188,94.81510162353516,0.9315096735954284,5.290697574615479,-174.630798,-20.2796,19.0
88,3_53149,2010-06-11T21:38:48.349998Z,A02W,YL,-178.2158,-19.637,677.2665,84.65,,96.10736083984376,1.1002131700515747,2.1257803440093994,-175.789993,-21.4895,-2015.0
89,3_53149,2010-06-11T21:38:47.570000Z,C02,YL,-178.2158,-19.637,677.2665,83.43,,96.07437896728516,1.3941235542297363,2.1977667808532715,-175.643494,-20.408899,-2062.0
90,3_53149,2010-06-11T21:38:48.309998Z,PNGI,Z1,-178.2158,-19.637,677.2665,88.69,161.260009765625,97.80528259277344,0.6565248370170593,3.744232416152954,-174.350006,-19.8248,18.0
91,3_53149,2010-06-11T21:38:47.900002Z,F02W,YL,-178.2158,-19.637,677.2665,89.1,164.989990234375,102.21903228759766,1.0686829090118408,4.491649150848389,-174.438797,-21.349199,-2602.0
92,3_53149,2010-06-11T21:38:48.300003Z,B12,YL,-178.2158,-19.637,677.2665,79.7,,90.07892608642578,1.3069908618927002,2.257246255874634,-176.701401,-19.5012,-2335.0
93,3_53149,2010-06-11T21:38:48.480003Z,A06W,YL,-178.2158,-19.637,677.2665,82.52,,92.14366149902344,1.4669510126113892,1.6980321407318115,-176.321594,-21.303699,-2137.0
94,3_53149,2010-06-11T21:38:47.800003Z,A03,YL,-178.2158,-19.637,677.2665,84.2,,95.93240356445312,1.0085288286209106,3.4669055938720703,-175.896103,-21.4431,-1955.0
95,3_53149,2010-06-11T21:38:47.559998Z,NMKA,Z1,-178.2158,-19.637,677.2665,86.44,157.6300048828125,96.08399200439452,0.3695643544197082,4.398506164550781,-174.798004,-20.2596,22.0
96,3_53149,2010-06-11T21:38:47.610001Z,A13,YL,-178.2158,-19.637,677.2665,79.39,,92.5571746826172,2.1783180236816406,2.7925612926483154,-177.525894,-20.885401,-2674.0
97,3_53149,2010-06-11T21:38:48.449997Z,C15,YL,-178.2158,-19.637,677.2665,79.55,,90.27745819091795,1.829787254333496,2.495164155960083,-176.715195,-20.048,-2512.0
98,3_53149,2010-06-11T21:38:47.690002Z,C11W,YL,-178.2158,-19.637,677.2665,82.31,,94.25730895996094,1.74265456199646,2.4356846809387207,-176.255005,-21.030899,-2214.0
99,3_52556,2010-06-15T16:05:59.019997Z,FONI,Z1,-179.1232,-23.4393,547.1916,90.98,164.27000427246094,100.75169372558594,2.143526554107666,1.8000317811965942,-174.630798,-20.2796,19.0
100,3_52556,2010-06-15T16:05:58.900002Z,TNGA,Z1,-179.1232,-23.4393,547.1916,83.1,152.4499969482422,94.47933959960938,1.7852147817611694,3.2970378398895264,-175.325104,-21.063499,25.0
101,3_52556,2010-06-15T16:05:58.720001Z,EUAP,Z1,-179.1232,-23.4393,547.1916,84.28,152.97000122070312,95.80416107177734,0.5316084027290344,3.218248128890991,-174.912292,-21.442699,158.0
102,3_52556,2010-06-15T16:05:58.809998Z,A03,YL,-179.1232,-23.4393,547.1916,78.19,154.5800018310547,94.42276000976562,0.8666433691978455,4.079901695251465,-175.896103,-21.4431,-1955.0
103,3_52556,2010-06-15T16:05:58.760002Z,PNGI,Z1,-179.1232,-23.4393,547.1916,95.24,173.3800048828125,104.30902099609376,0.9804195761680604,4.636464595794678,-174.350006,-19.8248,18.0
104,3_52556,2010-06-15T16:05:58.919998Z,FOA,Z1,-179.1232,-23.4393,547.1916,96.08,175.55999755859375,105.93740844726562,0.6956643462181091,4.242515563964844,-174.291794,-19.735701,27.0
105,3_52556,2010-06-15T16:05:58.620003Z,NMKA,Z1,-179.1232,-23.4393,547.1916,90.38,163.79000854492188,100.17069244384766,0.8398501873016357,3.8485665321350098,-174.798004,-20.2596,22.0
106,3_52532,2010-05-06T15:14:24.799999Z,PNGI,Z1,-174.8621,-18.3106,205.811,35.2,62.060001373291016,45.06318664550781,0.6085714101791382,2.1271255016326904,-174.350006,-19.8248,18.0
107,3_52532,2010-05-06T15:14:24.290001Z,VAVP,Z1,-174.8621,-18.3106,205.811,29.71,51.52318572998047,38.41629409790039,0.7992007732391357,2.287989377975464,-173.961395,-18.601999,65.0
108,3_52770,2010-07-04T08:33:34.480003Z,EUAP,Z1,-177.3178,-19.2608,509.8653,71.52,127.81999206542967,77.45783996582031,0.9083333015441896,5.675808429718018,-174.912292,-21.442699,158.0
109,3_52770,2010-07-04T08:33:34.290001Z,F02W,YL,-177.3178,-19.2608,509.8653,72.71,130.25,80.82564544677734,0.8461706638336182,6.422142028808594,-174.438797,-21.349199,-2602.0
110,3_52770,2010-07-04T08:33:34.580002Z,FONI,Z1,-177.3178,-19.2608,509.8653,69.42,123.16999816894533,78.79685974121094,0.7316468358039856,5.033294200897217,-174.630798,-20.2796,19.0
111,3_52770,2010-07-04T08:33:34.540001Z,A01,YL,-177.3178,-19.2608,509.8653,70.46,126.6199951171875,80.77519226074219,1.1344587802886963,4.105218410491943,-175.623505,-21.533899,-1059.0
112,3_52770,2010-07-04T08:33:34.620003Z,PNGI,Z1,-177.3178,-19.2608,509.8653,70.38,125.0399932861328,79.9487075805664,1.4828202724456787,3.177142381668091,-174.350006,-19.8248,18.0
113,3_52770,2010-07-04T08:33:34.160004Z,VAVP,Z1,-177.3178,-19.2608,509.8653,72.84,129.77999877929688,81.25888061523438,0.456165999174118,6.28636360168457,-173.961395,-18.601999,65.0
114,3_52770,2010-07-04T08:33:34.269997Z,A07,YL,-177.3178,-19.2608,509.8653,66.73,,80.48422241210938,2.868917465209961,3.514263868331909,-176.394302,-21.2743,-2485.0
115,3_52770,2010-07-04T08:33:34.700001Z,B07W,YL,-177.3178,-19.2608,509.8653,63.3,,77.69175720214844,1.912611722946167,2.3918471336364746,-175.979507,-19.7442,-2623.0
116,3_52770,2010-07-04T08:33:34.419998Z,NMKA,Z1,-177.3178,-19.2608,509.8653,68.58,122.24000549316406,80.13157653808594,0.6576785445213318,5.145512580871582,-174.798004,-20.2596,22.0
117,3_52770,2010-07-04T08:33:34.939999Z,B08,YL,-177.3178,-19.2608,509.8653,63.06,,79.76783752441406,2.123015880584717,4.152578830718994,-176.065704,-19.7164,-2625.0
118,3_52770,2010-07-04T08:33:34.629997Z,TNGA,Z1,-177.3178,-19.2608,509.8653,69.37,123.52000427246094,79.20732879638672,0.4396245181560516,10.498692512512209,-175.325104,-21.063499,25.0
119,3_52707,2010-05-21T14:41:24.940001Z,F01,YL,-174.5486,-21.8034,22.3461,21.06,,34.78073501586914,0.8690476417541504,2.445524215698242,-173.913193,-20.795,-3852.0
120,3_52164,2010-04-16T22:44:14.060001Z,EUAP,Z1,-176.5911,-23.5421,182.3433,43.94,75.5199966430664,50.7859992980957,0.5117063522338867,3.720268249511719,-174.912292,-21.442699,158.0
121,3_52164,2010-04-16T22:44:13.879997Z,PNGI,Z1,-176.5911,-23.5421,182.3433,64.12,110.99000549316406,73.15076446533203,0.7960714101791382,3.4669885635375977,-174.350006,-19.8248,18.0
122,3_53478,2010-07-03T06:51:27.630001Z,EUAP,Z1,-176.0089,-20.7843,213.3286,32.37,56.05999755859375,41.06940460205078,0.566271185874939,7.966001033782959,-174.912292,-21.442699,158.0
123,3_53478,2010-07-03T06:51:27.520000Z,NMKA,Z1,-176.0089,-20.7843,213.3286,33.48,58.76000213623047,44.57403564453125,0.9931804537773132,4.147991180419922,-174.798004,-20.2596,22.0
124,3_53478,2010-07-03T06:51:27.830000Z,TNGA,Z1,-176.0089,-20.7843,213.3286,30.17,53.27000045776367,40.676536560058594,0.8602794408798218,5.806384563446045,-175.325104,-21.063499,25.0
125,3_53478,2010-07-03T06:51:26.980000Z,C04,YL,-176.0089,-20.7843,213.3286,29.02,,36.66207504272461,1.0368893146514893,3.6467676162719727,-175.9198,-20.183599,-2197.0
126,3_53478,2010-07-03T06:51:27.580002Z,F02W,YL,-176.0089,-20.7843,213.3286,34.42,60.16999816894531,44.13024139404297,0.8210368752479553,3.7122104167938232,-174.438797,-21.349199,-2602.0
127,3_53478,2010-07-03T06:51:27.590000Z,FOA,Z1,-176.0089,-20.7843,213.3286,38.41,68.08000183105469,50.78458404541016,0.5452794432640076,8.22777271270752,-174.291794,-19.735701,27.0
128,3_53478,2010-07-03T06:51:27.020000Z,VAVP,Z1,-176.0089,-20.7843,213.3286,47.98,85.25,63.44988632202149,0.628085732460022,5.6754984855651855,-173.961395,-18.601999,65.0
129,3_53478,2010-07-03T06:51:26.900002Z,FONI,Z1,-176.0089,-20.7843,213.3286,34.1,59.77999877929688,44.15208435058594,1.1385842561721802,5.610055446624756,-174.630798,-20.2796,19.0
130,3_53478,2010-07-03T06:51:27.059999Z,A01,YL,-176.0089,-20.7843,213.3286,30.94,,41.14958190917969,1.0379241704940796,1.55259370803833,-175.623505,-21.533899,-1059.0
131,3_53478,2010-07-03T06:51:27.340000Z,B04W,YL,-176.0089,-20.7843,213.3286,31.66,,42.8115463256836,0.8773679137229919,3.30286717414856,-175.5345,-19.8918,-2197.0
132,3_53478,2010-07-03T06:51:27.830000Z,B07W,YL,-176.0089,-20.7843,213.3286,31.17,,40.261817932128906,1.3572853803634644,2.5342376232147217,-175.979507,-19.7442,-2623.0
133,3_53478,2010-07-03T06:51:27.250000Z,A07,YL,-176.0089,-20.7843,213.3286,28.75,,40.396705627441406,1.3572853803634644,3.384995937347412,-176.394302,-21.2743,-2485.0
134,3_53478,2010-07-03T06:51:27.160000Z,A05,YL,-176.0089,-20.7843,213.3286,28.84,,42.40287399291992,1.1177644729614258,2.9778194427490234,-176.171005,-21.3521,-2368.0
135,3_53478,2010-07-03T06:51:27.160000Z,B03,YL,-176.0089,-20.7843,213.3286,31.84,,44.28511047363281,1.0379241704940796,4.603057861328125,-175.385498,-19.941401,-2015.0
136,3_53174,2010-05-04T14:06:54.889999Z,PNGI,Z1,-177.3392,-20.9475,455.4729,67.11,118.91000366210938,78.29591369628906,0.5092198252677917,3.79238510131836,-174.350006,-19.8248,18.0
137,3_53174,2010-05-04T14:06:54.700001Z,B01W,YL,-177.3392,-20.9475,455.4729,63.3,,76.06190490722656,0.8571428656578064,2.638694524765014,-175.018005,-20.0483,-1723.0
